terminated,mgrChurn,gender,minority,flsaType,seniority,age
0,0,0,1,1,0.40,42.5
0,0,0,1,1,0.71,45.4
0,1,0,1,1,0.97,44.3
0,0,0,1,1,0.84,30.7
0,1,0,1,1,0.30,40.3
0,0,0,1,1,1.03,52.9
0,1,0,1,1,0.78,36.8
0,0,0,1,1,2.20,44.3
0,1,0,1,1,0.30,39.8
0,0,0,1,1,0.04,36.1
0,0,0,1,1,0.44,54.3
1,0,0,1,1,0.25,48.2
1,1,0,1,1,0.42,41.2
1,1,0,1,1,0.21,47.7
1,0,0,1,1,0.11,22.9
1,0,0,1,1,2.41,42.4
1,0,0,1,1,2.20,36.5
1,0,0,1,1,1.05,50.3
1,0,0,1,1,1.43,50.0
1,0,0,1,1,1.42,47.5
1,1,0,1,1,1.82,32.1
1,1,0,1,1,1.60,53.1
1,1,0,1,1,1.82,52.7
1,1,0,1,1,0.15,25.9
1,1,0,1,1,2.72,36.4
1,1,0,1,1,0.11,36.0
1,1,0,1,1,2.22,54.8
1,1,0,1,1,0.40,34.8
1,1,0,1,1,0.57,50.7
1,0,0,1,1,1.05,54.8
1,1,0,1,1,0.15,30.0
1,0,0,1,1,1.68,60.5
1,0,0,1,1,0.46,61.0
1,0,0,1,1,0.15,22.5
1,1,0,1,1,0.19,39.8
1,1,0,1,1,1.59,44.0
1,0,0,1,1,0.11,37.7
1,0,0,1,1,0.94,24.2
1,0,0,1,1,1.30,34.5
1,1,0,1,1,0.99,36.9
1,0,0,1,1,1.70,53.4
1,1,0,1,1,0.73,65.3
1,0,0,1,1,2.01,29.7
1,0,0,1,1,2.47,39.1
1,0,0,1,1,4.12,32.1
1,0,0,1,1,0.46,55.5
1,0,0,1,1,2.22,39.0
1,1,0,1,1,1.80,61.3
1,0,0,1,1,1.26,26.7
1,0,0,1,1,0.57,20.5
1,1,0,1,1,1.11,26.9
1,0,0,1,1,0.40,47.5
1,0,0,1,1,0.34,33.6
1,1,0,1,1,0.11,43.4
1,0,0,1,1,0.11,34.4
1,0,0,1,1,1.66,25.3
1,0,0,1,1,3.75,59.5
1,0,0,1,1,0.17,25.6
1,1,0,1,1,0.05,58.3
1,0,0,1,1,2.18,62.8
1,0,0,1,1,1.19,38.3
1,0,0,1,1,1.01,26.4
0,0,1,1,1,11.25,37.4
0,0,1,1,1,8.66,33.4
0,0,1,1,1,8.26,42.8
0,1,1,1,1,1.09,27.6
0,1,1,1,1,0.40,39.1
0,0,1,1,1,2.16,26.2
0,1,1,1,1,0.36,24.7
0,1,1,1,1,0.30,21.4
0,1,1,1,1,1.74,35.4
0,1,1,1,1,5.02,57.1
0,1,1,1,1,0.34,31.7
0,1,1,1,1,0.07,50.3
0,1,1,1,1,0.61,32.0
0,1,1,1,1,2.32,34.3
0,0,1,1,1,0.49,31.6
0,0,1,1,1,0.40,47.8
0,0,1,1,1,0.57,41.7
0,1,1,1,1,3.37,37.1
0,0,1,1,1,11.92,33.4
0,0,1,1,1,0.21,23.6
0,0,1,1,1,1.32,49.4
0,0,1,1,1,6.31,33.1
0,1,1,1,1,5.00,35.2
0,1,1,1,1,4.48,42.4
0,0,1,1,1,13.96,49.8
0,1,1,1,1,4.59,30.6
0,0,1,1,1,1.80,35.6
0,0,1,1,1,3.94,35.8
0,0,1,1,1,1.80,41.1
0,0,1,1,1,1.63,55.0
0,1,1,1,1,12.22,58.1
0,0,1,1,1,2.09,58.1
0,1,1,1,1,1.30,35.5
0,1,1,1,1,1.49,49.1
0,0,1,1,1,1.49,31.4
0,1,1,1,1,1.59,26.0
0,0,1,1,1,1.59,28.5
0,0,1,1,1,1.76,47.4
0,0,1,1,1,2.35,27.6
0,1,1,1,1,0.34,42.3
0,0,1,1,1,1.05,33.0
0,1,1,1,1,1.26,37.5
0,1,1,1,1,1.57,21.7
0,0,1,1,1,-0.01,24.4
0,0,1,1,1,3.94,46.7
0,0,1,1,1,5.57,44.5
0,1,1,1,1,0.17,31.5
0,0,1,1,1,13.18,50.2
0,1,1,1,1,3.71,39.4
0,0,1,1,1,2.41,26.5
0,0,1,1,1,0.07,47.8
0,0,1,1,1,0.09,29.4
0,0,1,1,1,3.73,35.3
0,0,1,1,1,1.68,57.7
0,1,1,1,1,1.82,40.6
0,1,1,1,1,2.93,40.4
0,1,1,1,1,1.42,55.1
0,0,1,1,1,1.09,54.6
0,1,1,1,1,3.34,30.3
0,1,1,1,1,1.74,31.9
0,0,1,1,1,0.88,25.3
0,1,1,1,1,0.53,34.4
0,1,1,1,1,5.23,44.2
0,1,1,1,1,1.19,46.1
0,0,1,1,1,1.34,45.8
0,1,1,1,1,0.05,39.4
0,1,1,1,1,0.13,45.3
0,0,1,1,1,1.74,51.4
0,0,1,1,1,0.40,32.7
0,0,1,1,1,0.27,26.1
0,1,1,1,1,3.89,44.5
0,1,1,1,1,7.39,42.0
0,1,1,1,1,0.17,34.5
0,0,1,1,1,0.74,48.2
0,1,1,1,1,0.25,29.2
0,0,1,1,1,1.78,40.0
0,0,1,1,1,0.74,52.2
0,1,1,1,1,0.09,48.7
0,1,1,1,1,2.32,48.9
0,0,1,1,1,0.38,38.6
0,0,1,1,1,0.42,23.8
0,1,1,1,1,4.41,30.8
0,0,1,1,1,1.49,25.2
0,1,1,1,1,0.07,24.9
0,0,1,1,1,1.82,45.6
0,0,1,1,1,1.86,27.2
0,0,1,1,1,1.80,43.8
0,0,1,1,1,5.54,43.9
0,0,1,1,1,0.32,36.2
0,0,1,1,1,1.40,44.7
0,0,1,1,1,0.40,42.2
0,1,1,1,1,0.51,24.6
0,0,1,1,1,1.13,23.6
0,1,1,1,1,0.90,50.4
0,0,1,1,1,1.40,27.0
0,1,1,1,1,0.32,21.4
0,1,1,1,1,5.00,38.9
0,1,1,1,1,0.63,18.8
0,0,1,1,1,4.06,29.2
0,1,1,1,1,0.36,31.7
0,0,1,1,1,1.30,37.6
0,0,1,1,1,1.07,20.9
0,0,1,1,1,4.39,31.2
0,1,1,1,1,2.12,28.1
0,0,1,1,1,6.09,45.5
0,0,1,1,1,2.39,35.2
0,0,1,1,1,2.37,22.3
0,0,1,1,1,2.32,38.6
0,1,1,1,1,11.04,56.0
0,0,1,1,1,4.04,36.8
0,0,1,1,1,2.33,35.4
0,0,1,1,1,1.82,38.6
0,1,1,1,1,4.43,48.4
0,1,1,1,1,1.32,44.2
0,1,1,1,1,11.42,65.4
0,1,1,1,1,4.12,30.7
0,0,1,1,1,0.42,30.6
0,0,1,1,1,0.09,25.5
0,0,1,1,1,0.95,53.1
0,1,1,1,1,4.59,39.3
0,0,1,1,1,0.21,45.4
0,0,1,1,1,0.44,41.1
0,0,1,1,1,1.91,24.3
0,1,1,1,1,0.09,42.1
0,0,1,1,1,0.36,58.1
0,1,1,1,1,2.90,34.9
0,0,1,1,1,12.25,47.4
0,1,1,1,1,0.65,28.2
0,1,1,1,1,1.68,53.6
0,0,1,1,1,1.82,23.1
0,1,1,1,1,0.69,50.6
0,1,1,1,1,2.80,41.2
0,1,1,1,1,1.26,19.7
0,0,1,1,1,0.46,22.9
0,1,1,1,1,4.35,46.1
0,0,1,1,1,0.36,54.5
0,0,1,1,1,1.80,39.8
0,1,1,1,1,10.06,33.4
0,0,1,1,1,18.40,67.2
0,1,1,1,1,0.74,44.4
0,1,1,1,1,1.45,33.0
0,0,1,1,1,3.81,37.5
0,1,1,1,1,11.93,31.6
0,1,1,1,1,1.30,63.7
0,0,1,1,1,1.65,37.4
0,0,1,1,1,0.86,23.0
0,0,1,1,1,11.17,38.5
0,0,1,1,1,1.15,28.5
0,1,1,1,1,9.08,58.2
0,0,1,1,1,6.97,29.7
0,0,1,1,1,8.31,42.7
0,1,1,1,1,10.59,35.0
0,0,1,1,1,4.25,34.1
0,0,1,1,1,0.27,65.5
0,0,1,1,1,0.44,27.3
0,0,1,1,1,1.72,31.2
0,0,1,1,1,10.67,37.7
0,0,1,1,1,3.54,36.8
0,0,1,1,1,4.58,37.4
0,0,1,1,1,4.19,43.3
0,0,1,1,1,3.75,42.9
0,1,1,1,1,1.78,25.0
0,1,1,1,1,0.57,23.0
0,0,1,1,1,1.60,28.3
0,0,1,1,1,4.59,59.4
0,1,1,1,1,4.41,40.9
0,1,1,1,1,2.37,20.7
0,1,1,1,1,0.25,32.8
0,0,1,1,1,0.38,45.1
0,0,1,1,1,0.19,46.3
0,0,1,1,1,1.60,59.0
0,0,1,1,1,0.44,41.3
0,0,1,1,1,0.67,37.5
0,1,1,1,1,0.17,23.7
0,0,1,1,1,10.59,34.6
0,1,1,1,1,4.59,53.8
0,0,1,1,1,1.09,35.4
0,1,1,1,1,1.36,23.8
0,0,1,1,1,0.09,39.6
0,1,1,1,1,0.71,35.4
0,1,1,1,1,2.83,33.3
0,0,1,1,1,1.01,33.3
0,0,1,1,1,4.12,60.3
0,0,1,1,1,1.55,48.8
0,0,1,1,1,1.32,48.4
0,1,1,1,1,2.20,44.6
0,1,1,1,1,2.91,33.4
0,0,1,1,1,1.07,34.1
0,0,1,1,1,4.37,47.2
0,1,1,1,1,1.60,22.2
0,0,1,1,1,3.58,47.5
0,0,1,1,1,0.01,32.4
0,0,1,1,1,0.51,33.3
0,1,1,1,1,4.12,34.6
0,0,1,1,1,1.60,32.4
0,0,1,1,1,14.06,43.8
0,0,1,1,1,1.76,29.9
0,1,1,1,1,1.38,54.4
0,1,1,1,1,8.54,36.4
0,1,1,1,1,0.30,44.7
0,1,1,1,1,2.41,32.0
0,0,1,1,1,2.41,40.9
0,1,1,1,1,8.79,36.6
0,1,1,1,1,10.50,56.3
0,0,1,1,1,0.51,29.6
0,1,1,1,1,2.55,41.6
0,0,1,1,1,1.78,56.0
0,0,1,1,1,4.44,38.0
0,1,1,1,1,10.21,34.3
0,1,1,1,1,1.70,24.1
0,0,1,1,1,0.21,46.7
0,0,1,1,1,0.57,39.9
0,1,1,1,1,3.87,27.2
0,0,1,1,1,1.13,35.3
0,1,1,1,1,0.51,33.5
0,0,1,1,1,4.59,49.8
0,0,1,1,1,4.04,47.0
0,0,1,1,1,4.90,59.8
0,1,1,1,1,6.21,29.3
0,0,1,1,1,4.96,41.3
0,0,1,1,1,2.87,28.6
0,0,1,1,1,1.89,27.2
0,1,1,1,1,5.84,43.2
0,0,1,1,1,0.28,47.5
0,0,1,1,1,3.27,34.3
0,0,1,1,1,2.89,37.7
0,0,1,1,1,2.32,35.5
0,1,1,1,1,6.21,39.9
0,1,1,1,1,2.95,48.2
0,0,1,1,1,5.46,42.8
0,0,1,1,1,3.29,51.6
0,1,1,1,1,6.87,32.6
0,0,1,1,1,0.99,24.3
0,0,1,1,1,5.00,35.2
0,0,1,1,1,2.14,54.9
0,0,1,1,1,5.00,37.2
0,0,1,1,1,5.88,42.2
0,0,1,1,1,1.55,41.6
0,0,1,1,1,6.63,30.3
0,0,1,1,1,1.15,49.4
0,0,1,1,1,0.82,34.2
0,0,1,1,1,9.51,49.1
0,1,1,1,1,0.46,29.9
0,1,1,1,1,0.25,34.3
0,1,1,1,1,11.50,63.8
0,0,1,1,1,1.49,29.8
0,1,1,1,1,4.25,32.5
0,0,1,1,1,1.43,33.0
0,0,1,1,1,1.15,50.3
0,0,1,1,1,1.89,25.3
0,0,1,1,1,1.76,39.8
0,1,1,1,1,4.12,47.6
1,1,1,1,1,3.14,31.5
1,0,1,1,1,0.25,29.4
1,0,1,1,1,1.01,52.1
1,1,1,1,1,0.61,22.4
1,1,1,1,1,0.11,25.9
1,1,1,1,1,0.42,32.4
1,1,1,1,1,0.53,30.4
1,1,1,1,1,4.04,58.6
1,0,1,1,1,6.51,55.9
1,0,1,1,1,3.71,36.7
1,0,1,1,1,1.13,28.6
1,0,1,1,1,4.48,50.4
1,1,1,1,1,0.25,48.0
1,0,1,1,1,1.11,43.4
1,0,1,1,1,0.69,39.4
1,0,1,1,1,1.34,32.4
1,0,1,1,1,1.86,25.0
1,0,1,1,1,1.72,41.2
1,1,1,1,1,0.17,47.5
1,1,1,1,1,4.16,41.6
1,1,1,1,1,3.58,38.3
1,0,1,1,1,2.07,42.4
1,1,1,1,1,0.92,28.3
1,0,1,1,1,0.44,58.9
1,0,1,1,1,1.66,21.8
1,0,1,1,1,0.07,31.3
1,0,1,1,1,2.71,63.1
1,0,1,1,1,0.95,35.3
1,0,1,1,1,0.74,42.3
1,0,1,1,1,1.42,22.2
1,0,1,1,1,1.01,22.5
1,0,1,1,1,0.07,23.4
1,1,1,1,1,2.45,35.9
1,0,1,1,1,1.34,50.2
1,0,1,1,1,0.07,20.2
1,0,1,1,1,0.80,30.1
1,0,1,1,1,0.19,27.3
1,0,1,1,1,1.65,32.2
1,1,1,1,1,1.17,32.7
1,1,1,1,1,0.07,21.6
1,0,1,1,1,0.11,24.3
1,0,1,1,1,0.17,39.1
1,0,1,1,1,0.94,46.8
1,0,1,1,1,1.43,36.2
1,1,1,1,1,0.25,31.8
1,0,1,1,1,1.57,30.0
1,0,1,1,1,2.93,43.8
1,0,1,1,1,3.67,41.3
0,1,0,1,1,4.06,48.3
0,0,0,1,1,11.87,39.9
0,1,0,1,1,2.20,40.5
0,0,0,1,1,1.07,38.6
0,1,0,1,1,2.53,34.0
0,1,0,1,1,3.31,25.8
0,0,0,1,1,4.50,34.8
0,0,0,1,1,1.76,35.7
0,1,0,1,1,0.76,30.3
0,0,0,1,1,3.91,39.1
0,0,0,1,1,0.55,31.0
0,0,0,1,1,5.44,32.1
0,1,0,1,1,0.09,23.8
0,0,0,1,1,4.56,47.0
0,1,0,1,1,2.28,35.4
0,0,0,1,1,3.37,28.3
0,0,0,1,1,2.41,27.5
0,0,0,1,1,1.45,56.8
0,0,0,1,1,2.41,40.1
0,1,0,1,1,3.56,32.6
0,1,0,1,1,0.44,48.3
0,0,0,1,1,1.86,32.1
0,0,0,1,1,0.40,45.6
0,0,0,1,1,0.28,39.7
0,0,0,1,1,0.46,52.5
0,0,0,1,1,6.17,62.2
0,1,0,1,1,0.59,42.2
0,0,0,1,1,2.45,39.0
0,1,0,1,1,4.04,31.7
0,0,0,1,1,4.00,28.3
0,1,0,1,1,1.20,24.0
0,0,0,1,1,0.42,29.4
0,0,0,1,1,1.76,29.8
0,0,0,1,1,1.32,39.6
0,1,0,1,1,11.55,37.6
0,0,0,1,1,1.60,26.9
0,1,0,1,1,1.78,46.1
0,1,0,1,1,0.32,20.2
0,0,0,1,1,0.59,35.1
0,1,0,1,1,7.18,51.6
0,1,0,1,1,3.93,34.1
0,0,0,1,1,0.28,27.3
0,0,0,1,1,3.04,50.9
0,0,0,1,1,3.98,34.0
0,1,0,1,1,1.84,46.6
0,0,0,1,1,1.13,27.6
0,1,0,1,1,0.40,31.9
0,0,0,1,1,1.72,41.3
0,0,0,1,1,1.28,35.4
0,0,0,1,1,2.83,47.8
0,1,0,1,1,2.16,36.8
0,1,0,1,1,1.97,37.9
0,0,0,1,1,0.21,26.6
0,0,0,1,1,0.67,29.7
0,0,0,1,1,0.27,40.7
0,0,0,1,1,0.38,39.9
0,0,0,1,1,0.17,24.6
0,1,0,1,1,4.59,52.3
0,0,0,1,1,0.21,38.2
0,1,0,1,1,11.84,38.3
0,1,0,1,1,2.39,23.1
0,0,0,1,1,1.89,52.5
0,0,0,1,1,4.59,32.5
0,0,0,1,1,1.15,22.7
0,1,0,1,1,0.57,24.7
0,0,0,1,1,0.28,27.5
0,0,0,1,1,0.55,34.4
0,0,0,1,1,17.80,43.3
0,0,0,1,1,0.21,50.7
0,0,0,1,1,0.07,31.2
0,1,0,1,1,1.32,26.6
0,0,0,1,1,1.65,48.9
0,0,0,1,1,2.43,21.2
0,0,0,1,1,0.63,29.4
0,1,0,1,1,1.59,39.3
0,1,0,1,1,2.14,36.4
0,0,0,1,1,-0.01,46.4
0,1,0,1,1,0.47,29.4
0,0,0,1,1,0.95,36.1
0,0,0,1,1,0.55,27.2
0,1,0,1,1,7.84,35.8
0,0,0,1,1,2.33,52.5
0,0,0,1,1,1.38,32.6
0,0,0,1,1,4.14,43.5
0,1,0,1,1,1.11,34.2
0,0,0,1,1,3.15,44.8
0,1,0,1,1,0.63,20.9
0,0,0,1,1,3.37,26.6
0,0,0,1,1,1.80,40.0
0,0,0,1,1,2.30,39.5
0,1,0,1,1,2.37,25.4
0,0,0,1,1,0.07,31.8
0,0,0,1,1,4.59,56.0
0,0,0,1,1,13.60,42.9
0,1,0,1,1,2.22,29.6
0,1,0,1,1,1.72,27.1
0,0,0,1,1,1.76,35.4
0,0,0,1,1,2.58,35.9
0,1,0,1,1,4.12,57.9
0,0,0,1,1,2.41,38.8
0,1,0,1,1,0.25,40.4
0,0,0,1,1,1.15,26.1
0,0,0,1,1,1.40,35.6
0,1,0,1,1,2.26,45.4
0,0,0,1,1,4.59,54.1
0,0,0,1,1,4.42,40.5
0,0,0,1,1,1.76,29.3
0,0,0,1,1,3.71,36.0
0,0,0,1,1,0.21,37.6
0,0,0,1,1,4.04,34.7
0,1,0,1,1,1.59,31.3
0,0,0,1,1,3.12,35.1
0,0,0,1,1,1.53,41.2
0,1,0,1,1,2.24,22.5
0,1,0,1,1,0.51,53.6
0,1,0,1,1,1.66,30.2
0,1,0,1,1,3.98,43.2
0,1,0,1,1,0.44,32.2
0,1,0,1,1,1.60,29.1
0,0,0,1,1,-0.01,39.2
0,0,0,1,1,0.67,30.4
0,1,0,1,1,4.25,34.3
0,0,0,1,1,0.57,27.2
0,0,0,1,1,0.49,44.8
0,0,0,1,1,2.41,59.3
0,0,0,1,1,1.13,23.7
0,1,0,1,1,5.92,37.2
0,0,0,1,1,0.34,34.3
0,0,0,1,1,2.70,41.9
0,0,0,1,1,4.88,43.2
0,0,0,1,1,2.01,49.3
0,0,0,1,1,2.30,29.7
0,0,0,1,1,2.64,27.5
0,0,0,1,1,4.00,35.0
0,0,0,1,1,1.05,32.9
0,0,0,1,1,0.30,44.9
0,0,0,1,1,2.37,36.1
0,1,0,1,1,1.26,35.4
0,1,0,1,1,1.38,50.1
0,1,0,1,1,0.13,58.7
0,0,0,1,1,2.72,39.1
1,0,0,1,1,2.43,30.4
1,0,0,1,1,0.34,37.4
1,0,0,1,1,0.22,45.4
1,1,0,1,1,0.46,26.9
1,1,0,1,1,1.07,39.8
1,1,0,1,1,2.12,27.7
1,1,0,1,1,0.90,46.3
1,0,0,1,1,2.57,51.5
1,0,0,1,1,4.69,33.9
1,0,0,1,1,7.34,31.7
1,0,0,1,1,1.59,39.6
1,0,0,1,1,3.78,37.3
1,0,0,1,1,0.94,45.6
1,0,0,1,1,0.49,45.2
1,0,0,1,1,1.82,23.6
1,1,0,1,1,0.63,29.8
1,0,0,1,1,0.95,46.3
1,0,0,1,1,0.44,37.7
1,0,0,1,1,0.21,56.0
1,0,0,1,1,1.91,24.4
1,0,0,1,1,0.28,53.3
1,0,0,1,1,0.17,47.8
1,1,0,1,1,1.34,43.0
1,0,0,1,1,1.78,51.0
1,1,0,1,1,0.73,46.2
1,0,0,1,1,3.12,61.7
1,0,0,1,1,1.13,27.8
1,1,0,1,1,0.05,49.6
1,0,0,1,1,0.27,29.0
1,0,0,1,1,1.20,42.9
1,1,0,1,1,3.43,26.8
1,0,0,1,1,0.17,36.2
1,1,0,1,1,0.21,42.3
1,0,0,1,1,1.51,44.4
1,0,0,1,1,0.55,35.1
1,0,0,1,1,1.42,36.6
1,0,0,1,1,0.05,24.6
1,0,0,1,1,11.44,42.5
1,0,0,1,1,0.53,49.0
1,1,0,1,1,0.07,25.1
1,0,0,1,1,0.25,51.9
1,1,0,1,1,1.78,22.8
1,1,0,1,1,0.65,33.0
1,0,0,1,1,2.81,31.6
1,1,0,1,1,0.07,51.9
1,0,0,1,1,0.27,29.1
1,0,0,1,1,0.59,31.2
1,0,0,1,1,0.63,32.7
1,0,0,1,1,0.69,56.3
1,0,0,1,1,1.36,32.5
0,0,1,1,1,11.29,43.9
0,0,1,1,1,0.15,37.8
0,0,1,1,1,1.07,27.1
0,0,1,1,1,1.80,40.9
0,0,1,1,1,3.01,48.7
0,1,1,1,1,1.30,54.0
0,1,1,1,1,1.97,38.2
0,0,1,1,1,3.93,42.7
1,1,1,1,1,0.46,40.5
1,0,1,1,1,0.34,50.6
1,0,0,1,1,4.46,46.9
0,1,1,1,1,4.94,41.7
0,0,1,1,1,2.62,42.9
0,0,0,1,1,3.41,39.4
0,0,0,1,1,4.00,51.2
0,0,1,1,1,1.82,35.0
0,0,1,1,1,4.21,40.4
0,1,1,1,1,0.36,34.6
0,0,1,1,1,1.60,23.9
0,1,1,1,1,0.94,24.1
0,1,1,1,1,0.55,41.5
0,1,1,1,1,3.83,33.4
0,0,1,1,1,1.65,35.9
0,1,1,1,1,2.12,36.4
0,1,1,1,1,1.74,20.2
0,1,1,1,1,0.15,41.5
0,0,1,1,1,1.09,54.1
0,0,1,1,1,1.26,23.4
0,1,1,1,1,0.97,31.8
0,0,1,1,1,0.25,20.4
0,0,1,1,1,3.50,39.6
0,0,1,1,1,1.59,31.9
0,0,1,1,1,1.60,37.6
0,1,1,1,1,0.40,28.6
0,1,1,1,1,0.80,28.6
0,0,1,1,1,1.01,53.4
0,1,1,1,1,4.41,38.4
0,0,1,1,1,4.42,37.2
0,0,1,1,1,2.57,23.4
0,1,1,1,1,0.32,25.7
0,0,1,1,1,3.58,37.7
0,0,1,1,1,3.39,61.6
0,0,1,1,1,0.95,37.3
0,1,1,1,1,3.68,29.0
1,0,1,1,1,0.34,37.1
1,1,1,1,1,0.17,52.3
1,1,1,1,1,0.17,36.0
1,0,1,1,1,0.25,52.1
1,0,1,1,1,1.86,23.0
1,1,1,1,1,0.19,53.6
1,1,1,1,1,0.46,37.8
1,0,1,1,1,0.40,32.0
1,0,1,1,1,0.36,51.7
0,0,0,1,1,3.85,31.7
0,1,0,1,1,2.41,30.2
0,0,0,1,1,1.76,39.8
0,1,0,1,1,3.81,36.7
0,0,0,1,1,1.05,40.5
0,0,0,1,1,1.34,36.3
0,1,0,1,1,1.42,55.4
0,0,0,1,1,0.48,24.1
0,1,0,1,1,1.60,22.3
0,0,0,1,1,1.34,59.5
0,0,0,1,1,1.09,30.9
0,0,0,1,1,3.01,42.3
0,1,0,1,1,3.08,55.4
1,0,0,1,1,0.46,33.5
1,1,0,1,1,0.42,38.5
1,1,0,1,1,1.24,40.9
1,0,0,1,1,0.05,35.4
1,1,0,1,1,0.40,22.6
1,0,0,1,1,0.36,47.3
1,0,0,1,1,0.42,27.9
0,0,1,0,1,8.90,43.9
0,1,1,0,1,6.49,77.4
0,0,1,0,1,0.97,71.1
0,1,1,0,1,0.42,21.5
0,1,1,0,1,4.16,42.6
0,1,1,0,1,2.16,27.1
0,1,1,0,1,7.89,49.2
0,0,1,0,1,3.98,43.2
0,0,1,0,1,0.01,31.2
0,1,1,0,1,4.79,39.3
0,0,1,0,1,0.48,33.5
0,0,1,0,1,2.12,28.4
0,0,1,0,1,3.47,50.0
0,1,1,0,1,0.44,22.6
0,0,1,0,1,9.41,56.2
0,0,1,0,1,1.51,26.5
0,0,1,0,1,1.78,58.5
0,0,1,0,1,2.26,26.0
0,0,1,0,1,2.70,68.8
0,0,1,0,1,1.24,31.7
0,0,1,0,1,0.27,31.3
0,0,1,0,1,24.43,52.0
0,0,1,0,1,3.89,50.5
0,0,1,0,1,0.11,32.0
0,0,1,0,1,0.27,22.9
0,1,1,0,1,1.32,56.5
0,0,1,0,1,0.30,49.8
0,0,1,0,1,0.74,48.7
0,0,1,0,1,-0.01,29.6
0,1,1,0,1,1.53,33.1
0,0,1,0,1,5.17,59.5
0,0,1,0,1,4.74,40.4
0,0,1,0,1,3.49,35.6
0,0,1,0,1,0.05,54.1
0,1,1,0,1,3.12,68.2
0,0,1,0,1,0.48,28.4
0,0,1,0,1,0.61,21.8
0,0,1,0,1,5.00,71.6
0,0,1,0,1,0.17,50.0
0,0,1,0,1,4.25,32.5
0,0,1,0,1,9.10,45.7
0,0,1,0,1,0.30,30.3
0,0,1,0,1,0.32,46.2
0,1,1,0,1,1.93,37.2
0,1,1,0,1,5.31,41.3
0,1,1,0,1,1.30,52.3
0,1,1,0,1,0.25,24.4
0,0,1,0,1,1.63,49.6
0,0,1,0,1,1.01,30.9
0,0,1,0,1,2.62,47.0
0,0,1,0,1,1.89,47.1
0,0,1,0,1,2.28,43.8
0,0,1,0,1,0.44,22.6
0,0,1,0,1,6.51,42.2
0,0,1,0,1,1.78,41.4
0,0,1,0,1,0.09,38.8
0,1,1,0,1,0.13,53.2
0,0,1,0,1,1.87,54.5
0,0,1,0,1,3.37,53.7
0,1,1,0,1,2.91,55.2
0,1,1,0,1,0.71,44.5
0,1,1,0,1,1.68,58.1
0,0,1,0,1,1.36,30.9
0,1,1,0,1,0.36,27.4
0,0,1,0,1,1.15,33.4
0,1,1,0,1,4.59,65.0
0,0,1,0,1,0.05,30.5
0,1,1,0,1,1.82,51.8
0,0,1,0,1,0.07,39.0
0,1,1,0,1,10.63,56.6
0,0,1,0,1,1.65,30.0
0,1,1,0,1,1.65,30.5
0,0,1,0,1,0.30,36.2
0,0,1,0,1,2.20,38.3
0,0,1,0,1,1.49,47.4
0,0,1,0,1,0.17,32.2
0,0,1,0,1,0.92,46.8
0,1,1,0,1,0.21,52.7
0,1,1,0,1,6.78,53.5
0,1,1,0,1,0.07,41.8
0,0,1,0,1,0.48,58.4
0,0,1,0,1,14.10,41.6
0,0,1,0,1,1.17,28.6
0,0,1,0,1,2.85,54.0
0,0,1,0,1,4.48,52.7
0,1,1,0,1,0.95,37.1
0,1,1,0,1,0.53,38.4
0,1,1,0,1,2.30,36.9
0,1,1,0,1,0.92,27.0
0,1,1,0,1,1.28,39.6
0,1,1,0,1,1.43,36.8
0,0,1,0,1,3.41,48.5
0,0,1,0,1,0.59,49.5
0,1,1,0,1,1.42,42.2
0,1,1,0,1,12.20,36.3
0,0,1,0,1,4.48,58.0
0,0,1,0,1,3.10,40.2
0,1,1,0,1,10.08,59.6
0,1,1,0,1,1.66,57.7
0,0,1,0,1,11.84,46.6
0,0,1,0,1,0.15,32.8
0,0,1,0,1,0.44,21.8
0,0,1,0,1,1.38,29.7
0,0,1,0,1,0.57,63.5
0,1,1,0,1,2.91,49.5
0,0,1,0,1,0.09,31.5
0,0,1,0,1,0.28,39.5
0,0,1,0,1,1.30,50.8
0,0,1,0,1,0.48,34.6
0,0,1,0,1,1.26,51.0
0,0,1,0,1,2.41,29.1
0,0,1,0,1,4.10,58.3
0,0,1,0,1,0.99,46.2
0,0,1,0,1,1.15,34.0
0,1,1,0,1,1.07,49.3
0,1,1,0,1,0.74,55.5
0,0,1,0,1,2.83,29.7
0,1,1,0,1,1.01,29.8
0,0,1,0,1,0.07,22.9
0,0,1,0,1,0.94,28.2
0,1,1,0,1,0.07,38.8
0,1,1,0,1,1.59,40.0
0,0,1,0,1,0.80,43.2
0,0,1,0,1,1.47,24.9
0,0,1,0,1,1.20,40.2
0,0,1,0,1,1.42,29.8
0,0,1,0,1,2.43,26.5
0,0,1,0,1,7.55,43.0
0,1,1,0,1,3.94,42.2
0,1,1,0,1,3.65,56.6
0,0,1,0,1,1.15,35.4
0,1,1,0,1,0.92,49.4
0,1,1,0,1,0.07,40.5
0,0,1,0,1,0.95,52.6
0,1,1,0,1,0.28,39.8
0,0,1,0,1,1.30,50.6
0,0,1,0,1,1.60,26.0
0,0,1,0,1,1.60,50.2
0,0,1,0,1,2.57,54.4
0,1,1,0,1,8.99,47.9
0,1,1,0,1,1.17,38.8
0,0,1,0,1,4.02,43.7
0,0,1,0,1,0.17,54.9
0,1,1,0,1,5.27,54.3
0,0,1,0,1,1.78,58.0
0,0,1,0,1,0.95,30.4
0,1,1,0,1,1.20,34.1
0,0,1,0,1,24.31,49.9
0,1,1,0,1,1.20,38.3
0,0,1,0,1,3.35,67.8
